Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Sentences in Document,611,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2-Standpipes..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,612,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2-Floats..txt"")",2,2.0,2,2.0,,2,2,,,2.0,2.0,2.0
Number of Sentences in Document,613,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2.1-Hose_Stations..txt"")",8,8.0,8,8.0,,8,8,,,8.0,8.0,8.0
Number of Sentences in Document,614,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.4-Fire_Safety_Officers_and_Advisors..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,615,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.5-Ground_Seats..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,616,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2-Fire_Safety_Plans..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,617,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2.1-Implementation..txt"")",2,2.0,2,2.0,,2,2,,,2.0,2.0,2.0
Number of Sentences in Document,618,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-405.10-Fire_Drill..txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,619,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.2.2.1-Emergency_Notification..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,620,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.7.5-Emergency_Plan..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,621,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4801.3-Definitions..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,622,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.2-Additional_Permits..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,623,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.4-Permit_fees..txt"")",13,13.0,13,13.0,,13,13,,,13.0,13.0,13.0
Number of Sentences in Document,624,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4811.9-Fire_Department_Access..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,625,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4902.1-General..txt"")",13,13.0,13,13.0,,13,13,,,13.0,13.0,13.0
Number of Sentences in Document,626,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4905.2-Construction_Methods_and_Requirements_Within_Established_Limits..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,627,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4907.1-General..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,628,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908-FUEL_MODIFICATION.txt"")",1,1.0,1,1.0,,1,1,,,1.0,1.0,1.0
Number of Sentences in Document,629,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1-Fuel_modification_plan_in_fire_hazard_severity_zones..txt"")",12,12.0,12,12.0,,12,12,,,12.0,12.0,12.0
Number of Sentences in Document,630,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.1-Plan_modification..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,631,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.2-Penalties..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,632,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.2-Appeals..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,633,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.3-Fuel_modification_plan_check_fee_schedule..txt"")",19,19.0,19,19.0,,19,19,,,19.0,19.0,19.0
Number of Sentences in Document,634,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5-Permits..txt"")",12,12.0,12,12.0,,12,12,,,12.0,12.0,12.0
Number of Sentences in Document,635,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.1.1-Hazardous_Materials_Business_Plan..txt"")",14,14.0,14,14.0,,14,14,,,14.0,14.0,14.0
Number of Sentences in Document,636,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.1.2-Application..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,637,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.1-Hazardous_Materials_Disclosure..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,638,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.2-Health_Hazardous_Materials_Division_Authority..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,639,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.3-Reporting..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,640,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.4-Notification..txt"")",2,2.0,2,2.0,,2,2,,,2.0,2.0,2.0
Number of Sentences in Document,641,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.5-California_Accidental_Release_Prevention_Program..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,642,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.6-Emergency_Information..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,643,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5002.1-Definitions..txt"")",8,8.0,8,8.0,,8,8,,,8.0,8.0,8.0
Number of Sentences in Document,644,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.11.3.8-Floors..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,645,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.2.1-Design_and_Construction_of_Containers,_Cylinders,_and_Tanks..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,646,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.2.5-Empty_Containers_and_Tanks..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,647,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.2-Preparation..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,648,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.3-Control..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,649,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.4-Responsibility_for_Cleanup..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,650,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.5-Hazard_Identification_Signs..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,651,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.8.5.2.1-Ventilation_and_Storage_Arrangement..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,652,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.9.1.1-Fire_Department_Liaison..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,653,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5005.1-General..txt"")",8,8.0,8,8.0,,8,8,,,8.0,8.0,8.0
Number of Sentences in Document,654,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5005.1.11.1-Bulk_Plant_or_Terminal..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,655,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-502.1-Definitions..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,656,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.1.2-Additional_Access..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,657,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.1-Dimensions..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,658,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.2.1-Dimensions_Maintained..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,659,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.5-Dead-ends..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,660,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.9-Area_of_Fire_Fighting_Operations..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,661,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.3-Marking..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,662,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.3.1-Marking_Overhead_High-Voltage_Transmission_Lines..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,663,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.4-Obstruction_of_Fire_Apparatus_Access_Roads..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,664,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.4.1-Traffic_Calming_Devices..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,665,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.7-Fire_Apparatus_Access_Roads_in_Recreational_Vehicle,_Mobile_Home,_and_Manufactured_Housing_Sales_Lots_and_Storage_Lots..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,666,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.7.1-Fire_Apparatus_Access_Roads_in_Mobile_Home_Parks_and_Special_Occupancy_Parks..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,667,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-504.5-Roof_Top_Barriers_and_Parapets..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,668,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-505.3-Multiple_Residential_and_Commercial_Units..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,669,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-505.4-High-Rise_Buildings..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,670,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-506.1-Where_Required..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,671,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.1.1-Water_Certificate..txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,672,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.2-Type_of_Water_Supply..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,673,"/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.3.1-Fire_Protection_Water_Supplies_in_Sales_or_Storage_Lots_of_Recreational_Vehicles,_Mobilehomes,_or_Manufactured_Housing,_or_in_Mobilehome_Parks_or_Special_Occupancy_Parks..txt",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,674,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.4.1-Private_Fire_Hydrant_Test_and_Certification_in_Mobilehome_Parks_and_Special_Occupancy_Parks..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,675,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.1.2-Pool_Draft_System_in_Fire_Hazard_Severity_Zones..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,676,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.10-Draft_System_Identification_Sign..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,677,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.5-Clear_Space_Around_Hydrants..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,678,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.7-Fire_Fighting_Water_Source_Marker..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,679,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.8-Private_Fire_Hydrant_Identification..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,680,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.9-Private_Fire_Hydrant_Caps_or_Plugs..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,681,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.6-Above-ground_Water_Control_Valves_Requirements..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,682,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-511-DESTRUCTION_OF_SIGNS.txt"")",1,1.0,1,1.0,,1,1,,,1.0,1.0,1.0
Number of Sentences in Document,683,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-511.1-Destruction_of_Signs..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,684,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.2-Permits..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,685,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.2.1-Fees..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,686,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.3-Fireworks..txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,687,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.4-Model_Rockets_and_Experimental_High_Power_Rockets..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,688,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5608.1-General..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,689,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5609-Seizure_of_Explosives,_Explosive_Materials,_and_Fireworks..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,690,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5701.4.1-Plans..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,691,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5701.6-Maintenance_and_Operating_Practices..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,692,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.6.1-Waste_Control..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,693,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.8.16.1-System_Requirements..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,694,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.8.3-Secondary_Containment..txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,695,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.9.1.1-Required_Foam_Fire_Protection_Systems..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,696,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.9.6.1.3-Location_of_Tanks_Storing_Boilover_Liquids..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,697,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.3.7.6-Construction..txt"")",2,2.0,2,2.0,,2,2,,,2.0,2.0,2.0
Number of Sentences in Document,698,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.3.1.4-Zoning_Regulations..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,699,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.3.9-Permits..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,700,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.4-Bulk_Plants_or_Terminals..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,701,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.5.1.1-Location..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,702,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.5.1.19-Liquid_Transfer..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,703,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.5.4.6-Time_Limit_for_Unloading_and_Permit..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Sentences in Document,704,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.6.1.12-Transfer_of_Cargo..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,705,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-605.11.2.1-Remote_Electrical_Disconnect..txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,706,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-6104.4-Multiple_LP-gas_Container_Installations..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Sentences in Document,707,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-6104.5-Tank_Car_and_Tank_Vehicle_Stations..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,708,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-6104.6-Container_Orientation..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,709,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-6106.1-Attendants..txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Sentences in Document,710,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-901.6-Inspection,_Testing,_and_Maintenance..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,711,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-901.6.3-Above-Ground_Water_Control_Valves..txt"")",2,2.0,2,2.0,,2,2,,,2.0,2.0,2.0
Number of Sentences in Document,712,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-901.6.3.1-Above-Ground_Water_Control_Valve_Signs..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
