Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Words in Document,598,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.7-Miscellaneous_fees..txt"")",322,322.0,322,322.0,,322,322,,,322.0,322.0,322.0
Number of Words in Document,599,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8-Environmental_document_reviews..txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Words in Document,600,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.1.txt"")",74,74.0,74,74.0,,74,74,,,74.0,74.0,74.0
Number of Words in Document,601,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.2.txt"")",67,67.0,67,67.0,,67,67,,,67.0,67.0,67.0
Number of Words in Document,602,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.3.txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Words in Document,603,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.4.txt"")",50,50.0,50,50.0,,50,50,,,50.0,50.0,50.0
Number of Words in Document,604,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.5.txt"")",54,54.0,54,54.0,,54,54,,,54.0,54.0,54.0
Number of Words in Document,605,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.6.txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Words in Document,606,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.7.txt"")",75,75.0,75,75.0,,75,75,,,75.0,75.0,75.0
Number of Words in Document,607,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.9-Oak_tree_permit_fees..txt"")",430,430.0,430,430.0,,430,430,,,430.0,430.0,430.0
Number of Words in Document,608,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3312.2-Fire_Hose..txt"")",79,79.0,79,79.0,,79,79,,,79.0,79.0,79.0
Number of Words in Document,609,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3501.3-Restricted_Areas..txt"")",78,78.0,78,78.0,,78,78,,,78.0,78.0,78.0
Number of Words in Document,610,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3505.9-Backflash_Prevention..txt"")",42,42.0,42,42.0,,42,42,,,42.0,42.0,42.0
Number of Words in Document,611,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2-Standpipes..txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Words in Document,612,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2-Floats..txt"")",30,30.0,30,30.0,,30,30,,,30.0,30.0,30.0
Number of Words in Document,613,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2.1-Hose_Stations..txt"")",128,128.0,128,128.0,,128,128,,,128.0,128.0,128.0
Number of Words in Document,614,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.4-Fire_Safety_Officers_and_Advisors..txt"")",78,78.0,78,78.0,,78,78,,,78.0,78.0,78.0
Number of Words in Document,615,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.5-Ground_Seats..txt"")",109,109.0,109,109.0,,109,109,,,109.0,109.0,109.0
Number of Words in Document,616,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2-Fire_Safety_Plans..txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Words in Document,617,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2.1-Implementation..txt"")",33,33.0,33,33.0,,33,33,,,33.0,33.0,33.0
Number of Words in Document,618,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-405.10-Fire_Drill..txt"")",87,87.0,87,87.0,,87,87,,,87.0,87.0,87.0
Number of Words in Document,619,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.2.2.1-Emergency_Notification..txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Words in Document,620,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.7.5-Emergency_Plan..txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Words in Document,621,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4801.3-Definitions..txt"")",71,71.0,71,71.0,,71,71,,,71.0,71.0,71.0
Number of Words in Document,622,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.2-Additional_Permits..txt"")",39,39.0,39,39.0,,39,39,,,39.0,39.0,39.0
Number of Words in Document,623,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.4-Permit_fees..txt"")",130,130.0,130,130.0,,130,130,,,130.0,130.0,130.0
Number of Words in Document,624,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4811.9-Fire_Department_Access..txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Words in Document,625,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4902.1-General..txt"")",216,216.0,216,216.0,,216,216,,,216.0,216.0,216.0
Number of Words in Document,626,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4905.2-Construction_Methods_and_Requirements_Within_Established_Limits..txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Words in Document,627,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4907.1-General..txt"")",89,89.0,89,89.0,,89,89,,,89.0,89.0,89.0
Number of Words in Document,628,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908-FUEL_MODIFICATION.txt"")",3,3.0,3,3.0,,3,3,,,3.0,3.0,3.0
Number of Words in Document,629,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1-Fuel_modification_plan_in_fire_hazard_severity_zones..txt"")",377,377.0,377,377.0,,377,377,,,377.0,377.0,377.0
Number of Words in Document,630,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.1-Plan_modification..txt"")",66,66.0,66,66.0,,66,66,,,66.0,66.0,66.0
Number of Words in Document,631,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.2-Penalties..txt"")",85,85.0,85,85.0,,85,85,,,85.0,85.0,85.0
Number of Words in Document,632,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.2-Appeals..txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Words in Document,633,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.3-Fuel_modification_plan_check_fee_schedule..txt"")",489,489.0,489,489.0,,489,489,,,489.0,489.0,489.0
Number of Words in Document,634,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5-Permits..txt"")",182,182.0,182,182.0,,182,182,,,182.0,182.0,182.0
Number of Words in Document,635,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.1.1-Hazardous_Materials_Business_Plan..txt"")",171,171.0,171,171.0,,171,171,,,171.0,171.0,171.0
Number of Words in Document,636,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.1.2-Application..txt"")",37,37.0,37,37.0,,37,37,,,37.0,37.0,37.0
Number of Words in Document,637,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.1-Hazardous_Materials_Disclosure..txt"")",42,42.0,42,42.0,,42,42,,,42.0,42.0,42.0
Number of Words in Document,638,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.2-Health_Hazardous_Materials_Division_Authority..txt"")",37,37.0,37,37.0,,37,37,,,37.0,37.0,37.0
Number of Words in Document,639,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.3-Reporting..txt"")",29,29.0,29,29.0,,29,29,,,29.0,29.0,29.0
Number of Words in Document,640,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.4-Notification..txt"")",29,29.0,29,29.0,,29,29,,,29.0,29.0,29.0
Number of Words in Document,641,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.5-California_Accidental_Release_Prevention_Program..txt"")",32,32.0,32,32.0,,32,32,,,32.0,32.0,32.0
Number of Words in Document,642,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5001.5.2.6-Emergency_Information..txt"")",52,52.0,52,52.0,,52,52,,,52.0,52.0,52.0
Number of Words in Document,643,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5002.1-Definitions..txt"")",45,45.0,45,45.0,,45,45,,,45.0,45.0,45.0
Number of Words in Document,644,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.11.3.8-Floors..txt"")",20,20.0,20,20.0,,20,20,,,20.0,20.0,20.0
Number of Words in Document,645,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.2.1-Design_and_Construction_of_Containers,_Cylinders,_and_Tanks..txt"")",71,71.0,71,71.0,,71,71,,,71.0,71.0,71.0
Number of Words in Document,646,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.2.5-Empty_Containers_and_Tanks..txt"")",130,130.0,130,130.0,,130,130,,,130.0,130.0,130.0
Number of Words in Document,647,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.2-Preparation..txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Words in Document,648,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.3-Control..txt"")",74,74.0,74,74.0,,74,74,,,74.0,74.0,74.0
Number of Words in Document,649,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.3.1.4-Responsibility_for_Cleanup..txt"")",116,116.0,116,116.0,,116,116,,,116.0,116.0,116.0
Number of Words in Document,650,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.5-Hazard_Identification_Signs..txt"")",116,116.0,116,116.0,,116,116,,,116.0,116.0,116.0
Number of Words in Document,651,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.8.5.2.1-Ventilation_and_Storage_Arrangement..txt"")",104,104.0,104,104.0,,104,104,,,104.0,104.0,104.0
Number of Words in Document,652,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5003.9.1.1-Fire_Department_Liaison..txt"")",100,100.0,100,100.0,,100,100,,,100.0,100.0,100.0
Number of Words in Document,653,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5005.1-General..txt"")",118,118.0,118,118.0,,118,118,,,118.0,118.0,118.0
Number of Words in Document,654,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5005.1.11.1-Bulk_Plant_or_Terminal..txt"")",90,90.0,90,90.0,,90,90,,,90.0,90.0,90.0
Number of Words in Document,655,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-502.1-Definitions..txt"")",25,25.0,25,25.0,,25,25,,,25.0,25.0,25.0
Number of Words in Document,656,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.1.2-Additional_Access..txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Words in Document,657,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.1-Dimensions..txt"")",76,76.0,76,76.0,,76,76,,,76.0,76.0,76.0
Number of Words in Document,658,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.2.1-Dimensions_Maintained..txt"")",25,25.0,25,25.0,,25,25,,,25.0,25.0,25.0
Number of Words in Document,659,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.5-Dead-ends..txt"")",106,106.0,106,106.0,,106,106,,,106.0,106.0,106.0
Number of Words in Document,660,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.2.9-Area_of_Fire_Fighting_Operations..txt"")",24,24.0,24,24.0,,24,24,,,24.0,24.0,24.0
Number of Words in Document,661,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.3-Marking..txt"")",106,106.0,106,106.0,,106,106,,,106.0,106.0,106.0
Number of Words in Document,662,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.3.1-Marking_Overhead_High-Voltage_Transmission_Lines..txt"")",48,48.0,48,48.0,,48,48,,,48.0,48.0,48.0
Number of Words in Document,663,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.4-Obstruction_of_Fire_Apparatus_Access_Roads..txt"")",60,60.0,60,60.0,,60,60,,,60.0,60.0,60.0
Number of Words in Document,664,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.4.1-Traffic_Calming_Devices..txt"")",31,31.0,31,31.0,,31,31,,,31.0,31.0,31.0
Number of Words in Document,665,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.7-Fire_Apparatus_Access_Roads_in_Recreational_Vehicle,_Mobile_Home,_and_Manufactured_Housing_Sales_Lots_and_Storage_Lots..txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Words in Document,666,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-503.7.1-Fire_Apparatus_Access_Roads_in_Mobile_Home_Parks_and_Special_Occupancy_Parks..txt"")",86,86.0,86,86.0,,86,86,,,86.0,86.0,86.0
Number of Words in Document,667,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-504.5-Roof_Top_Barriers_and_Parapets..txt"")",62,62.0,62,62.0,,62,62,,,62.0,62.0,62.0
Number of Words in Document,668,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-505.3-Multiple_Residential_and_Commercial_Units..txt"")",76,76.0,76,76.0,,76,76,,,76.0,76.0,76.0
Number of Words in Document,669,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-505.4-High-Rise_Buildings..txt"")",91,91.0,91,91.0,,91,91,,,91.0,91.0,91.0
Number of Words in Document,670,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-506.1-Where_Required..txt"")",101,101.0,101,101.0,,101,101,,,101.0,101.0,101.0
Number of Words in Document,671,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.1.1-Water_Certificate..txt"")",156,156.0,156,156.0,,156,156,,,156.0,156.0,156.0
Number of Words in Document,672,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.2-Type_of_Water_Supply..txt"")",90,90.0,90,90.0,,90,90,,,90.0,90.0,90.0
Number of Words in Document,673,"/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.3.1-Fire_Protection_Water_Supplies_in_Sales_or_Storage_Lots_of_Recreational_Vehicles,_Mobilehomes,_or_Manufactured_Housing,_or_in_Mobilehome_Parks_or_Special_Occupancy_Parks..txt",113,113.0,113,113.0,,113,113,,,113.0,113.0,113.0
Number of Words in Document,674,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.4.1-Private_Fire_Hydrant_Test_and_Certification_in_Mobilehome_Parks_and_Special_Occupancy_Parks..txt"")",95,95.0,95,95.0,,95,95,,,95.0,95.0,95.0
Number of Words in Document,675,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.1.2-Pool_Draft_System_in_Fire_Hazard_Severity_Zones..txt"")",159,159.0,159,159.0,,159,159,,,159.0,159.0,159.0
Number of Words in Document,676,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.10-Draft_System_Identification_Sign..txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Words in Document,677,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.5-Clear_Space_Around_Hydrants..txt"")",44,44.0,44,44.0,,44,44,,,44.0,44.0,44.0
Number of Words in Document,678,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.7-Fire_Fighting_Water_Source_Marker..txt"")",45,45.0,45,45.0,,45,45,,,45.0,45.0,45.0
Number of Words in Document,679,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.8-Private_Fire_Hydrant_Identification..txt"")",50,50.0,50,50.0,,50,50,,,50.0,50.0,50.0
Number of Words in Document,680,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.5.9-Private_Fire_Hydrant_Caps_or_Plugs..txt"")",37,37.0,37,37.0,,37,37,,,37.0,37.0,37.0
Number of Words in Document,681,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-507.6-Above-ground_Water_Control_Valves_Requirements..txt"")",15,15.0,15,15.0,,15,15,,,15.0,15.0,15.0
Number of Words in Document,682,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-511-DESTRUCTION_OF_SIGNS.txt"")",4,4.0,4,4.0,,4,4,,,4.0,4.0,4.0
Number of Words in Document,683,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-511.1-Destruction_of_Signs..txt"")",36,36.0,36,36.0,,36,36,,,36.0,36.0,36.0
Number of Words in Document,684,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.2-Permits..txt"")",23,23.0,23,23.0,,23,23,,,23.0,23.0,23.0
Number of Words in Document,685,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.2.1-Fees..txt"")",77,77.0,77,77.0,,77,77,,,77.0,77.0,77.0
Number of Words in Document,686,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.3-Fireworks..txt"")",117,117.0,117,117.0,,117,117,,,117.0,117.0,117.0
Number of Words in Document,687,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5601.4-Model_Rockets_and_Experimental_High_Power_Rockets..txt"")",78,78.0,78,78.0,,78,78,,,78.0,78.0,78.0
Number of Words in Document,688,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5608.1-General..txt"")",72,72.0,72,72.0,,72,72,,,72.0,72.0,72.0
Number of Words in Document,689,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5609-Seizure_of_Explosives,_Explosive_Materials,_and_Fireworks..txt"")",77,77.0,77,77.0,,77,77,,,77.0,77.0,77.0
Number of Words in Document,690,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5701.4.1-Plans..txt"")",62,62.0,62,62.0,,62,62,,,62.0,62.0,62.0
Number of Words in Document,691,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5701.6-Maintenance_and_Operating_Practices..txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Words in Document,692,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.6.1-Waste_Control..txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Words in Document,693,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.8.16.1-System_Requirements..txt"")",60,60.0,60,60.0,,60,60,,,60.0,60.0,60.0
Number of Words in Document,694,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.8.3-Secondary_Containment..txt"")",84,84.0,84,84.0,,84,84,,,84.0,84.0,84.0
Number of Words in Document,695,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.9.1.1-Required_Foam_Fire_Protection_Systems..txt"")",94,94.0,94,94.0,,94,94,,,94.0,94.0,94.0
Number of Words in Document,696,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.2.9.6.1.3-Location_of_Tanks_Storing_Boilover_Liquids..txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Words in Document,697,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5704.3.7.6-Construction..txt"")",35,35.0,35,35.0,,35,35,,,35.0,35.0,35.0
Number of Words in Document,698,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-5706.3.1.4-Zoning_Regulations..txt"")",27,27.0,27,27.0,,27,27,,,27.0,27.0,27.0
