Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Syllables in Document,533,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4-Hearing_of_protests..txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Syllables in Document,534,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4.1-Appointment_of_referee..txt"")",112,112.0,112,112.0,,112,112,,,112.0,112.0,112.0
Number of Syllables in Document,535,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4.2-Hearing_objections..txt"")",66,66.0,66,66.0,,66,66,,,66.0,66.0,66.0
Number of Syllables in Document,536,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4.3-Report_of_referee..txt"")",76,76.0,76,76.0,,76,76,,,76.0,76.0,76.0
Number of Syllables in Document,537,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4.4-Decision_by_board..txt"")",118,118.0,118,118.0,,118,118,,,118.0,118.0,118.0
Number of Syllables in Document,538,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.4.5-Order_for_abatement..txt"")",81,81.0,81,81.0,,81,81,,,81.0,81.0,81.0
Number of Syllables in Document,539,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.5-Right_of_entry_upon_private_property..txt"")",87,87.0,87,87.0,,87,87,,,87.0,87.0,87.0
Number of Syllables in Document,540,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.6-Removal_before_arrival_of_fire_code_official_or_commissioner..txt"")",72,72.0,72,72.0,,72,72,,,72.0,72.0,72.0
Number of Syllables in Document,541,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7-Record_and_report_of_cost..txt"")",90,90.0,90,90.0,,90,90,,,90.0,90.0,90.0
Number of Syllables in Document,542,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.1-Posting_copy_of_report..txt"")",89,89.0,89,89.0,,89,89,,,89.0,89.0,89.0
Number of Syllables in Document,543,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.2-Hearing_on_report..txt"")",69,69.0,69,69.0,,69,69,,,69.0,69.0,69.0
Number of Syllables in Document,544,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.3-Report_of_referee..txt"")",70,70.0,70,70.0,,70,70,,,70.0,70.0,70.0
Number of Syllables in Document,545,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.4-Modification_and_confirmation_of_the_report..txt"")",104,104.0,104,104.0,,104,104,,,104.0,104.0,104.0
Number of Syllables in Document,546,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.5-Costs_of_removal..txt"")",90,90.0,90,90.0,,90,90,,,90.0,90.0,90.0
Number of Syllables in Document,547,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.7.6-Collection_of_expenses..txt"")",98,98.0,98,98.0,,98,98,,,98.0,98.0,98.0
Number of Syllables in Document,548,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.8-Joint_proceedings..txt"")",69,69.0,69,69.0,,69,69,,,69.0,69.0,69.0
Number of Syllables in Document,549,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-325.9-Prosecution..txt"")",96,96.0,96,96.0,,96,96,,,96.0,96.0,96.0
Number of Syllables in Document,550,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326-ACTIVITIES_IN_HAZARDOUS_FIRE_AREAS.txt"")",11,11.0,11,11.0,,11,11,,,11.0,11.0,11.0
Number of Syllables in Document,551,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.1-Intent..txt"")",160,160.0,160,160.0,,160,160,,,160.0,160.0,160.0
Number of Syllables in Document,552,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.10-Restricted_Entry_on_Closed_Lands..txt"")",153,153.0,153,153.0,,153,153,,,153.0,153.0,153.0
Number of Syllables in Document,553,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.11-Posting_of_Lands_Closed_to_Entry..txt"")",36,36.0,36,36.0,,36,36,,,36.0,36.0,36.0
Number of Syllables in Document,554,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.12-Spark_Arresters_Required..txt"")",6,6.0,6,6.0,,6,6,,,6.0,6.0,6.0
Number of Syllables in Document,555,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.12.1-Equipment..txt"")",227,227.0,227,227.0,,227,227,,,227.0,227.0,227.0
Number of Syllables in Document,556,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.12.2-Chimneys..txt"")",101,101.0,101,101.0,,101,101,,,101.0,101.0,101.0
Number of Syllables in Document,557,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.13-Open_Flame_Device..txt"")",133,133.0,133,133.0,,133,133,,,133.0,133.0,133.0
Number of Syllables in Document,558,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.14-Roadway_Clearance..txt"")",121,121.0,121,121.0,,121,121,,,121.0,121.0,121.0
Number of Syllables in Document,559,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.15-Illegal_Dumping..txt"")",121,121.0,121,121.0,,121,121,,,121.0,121.0,121.0
Number of Syllables in Document,560,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.16-Disposal_of_Ashes..txt"")",130,130.0,130,130.0,,130,130,,,130.0,130.0,130.0
Number of Syllables in Document,561,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.17-Fire_Roads_and_Firebreaks..txt"")",175,175.0,175,175.0,,175,175,,,175.0,175.0,175.0
Number of Syllables in Document,562,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.18-Use_of_Motorcycle,_Motor_Scooter,_and_Motor_Vehicles..txt"")",112,112.0,112,112.0,,112,112,,,112.0,112.0,112.0
Number of Syllables in Document,563,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.19-Hazardous_Warning_Lights..txt"")",79,79.0,79,79.0,,79,79,,,79.0,79.0,79.0
Number of Syllables in Document,564,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.2-Permit_Required..txt"")",127,127.0,127,127.0,,127,127,,,127.0,127.0,127.0
Number of Syllables in Document,565,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.3-Permit_Request..txt"")",55,55.0,55,55.0,,55,55,,,55.0,55.0,55.0
Number of Syllables in Document,566,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.4-Fire_Protection_Survey..txt"")",102,102.0,102,102.0,,102,102,,,102.0,102.0,102.0
Number of Syllables in Document,567,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.5-Notification..txt"")",68,68.0,68,68.0,,68,68,,,68.0,68.0,68.0
Number of Syllables in Document,568,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.6-Permit_Stipulations..txt"")",105,105.0,105,105.0,,105,105,,,105.0,105.0,105.0
Number of Syllables in Document,569,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.7-Fire_Protection_Facilities_Required..txt"")",354,354.0,354,354.0,,354,354,,,354.0,354.0,354.0
Number of Syllables in Document,570,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.8-Restricted_Entry_on_National_Forest_Land..txt"")",86,86.0,86,86.0,,86,86,,,86.0,86.0,86.0
Number of Syllables in Document,571,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-326.9-Closure_of_Public_or_Private_Lands..txt"")",163,163.0,163,163.0,,163,163,,,163.0,163.0,163.0
Number of Syllables in Document,572,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327-ADMINISTRATIVE_FINES.txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Syllables in Document,573,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.1-Administrative_fine—imposition..txt"")",108,108.0,108,108.0,,108,108,,,108.0,108.0,108.0
Number of Syllables in Document,574,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.2-Administrative_fine—enforcement..txt"")",88,88.0,88,88.0,,88,88,,,88.0,88.0,88.0
Number of Syllables in Document,575,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.3-Declared_parcel..txt"")",126,126.0,126,126.0,,126,126,,,126.0,126.0,126.0
Number of Syllables in Document,576,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.3.1-Declared_parcel_inspection—notice_of_violations..txt"")",217,217.0,217,217.0,,217,217,,,217.0,217.0,217.0
Number of Syllables in Document,577,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.4-Undeclared_parcel..txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Syllables in Document,578,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.4.1-Undeclared_parcel_inspection—notice_of_violations..txt"")",305,305.0,305,305.0,,305,305,,,305.0,305.0,305.0
Number of Syllables in Document,579,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.5-Administrative_fine—amount..txt"")",62,62.0,62,62.0,,62,62,,,62.0,62.0,62.0
Number of Syllables in Document,580,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.6-Administrative_fine—collection..txt"")",64,64.0,64,64.0,,64,64,,,64.0,64.0,64.0
Number of Syllables in Document,581,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.7-Administrative_fine—administrative_review_and_appeal..txt"")",286,286.0,286,286.0,,286,286,,,286.0,286.0,286.0
Number of Syllables in Document,582,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-327.8-Creation_of_lien_for_unpaid_administrative_fines..txt"")",67,67.0,67,67.0,,67,67,,,67.0,67.0,67.0
Number of Syllables in Document,583,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328-LAND_DEVELOPMENT_AND_ENVIRONMENTAL_REVIEW_FEES.txt"")",175,175.0,175,175.0,,175,175,,,175.0,175.0,175.0
Number of Syllables in Document,584,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.1-Tentative_tract_map_initial_review..txt"")",176,176.0,176,176.0,,176,176,,,176.0,176.0,176.0
Number of Syllables in Document,585,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.10-Land_development_plan_reviews_located_within_fire_hazard_severity_zones..txt"")",69,69.0,69,69.0,,69,69,,,69.0,69.0,69.0
Number of Syllables in Document,586,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.11-Annual_review_of_fees..txt"")",187,187.0,187,187.0,,187,187,,,187.0,187.0,187.0
Number of Syllables in Document,587,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.2-Revised_tentative_tract_map_filing_fees..txt"")",102,102.0,102,102.0,,102,102,,,102.0,102.0,102.0
Number of Syllables in Document,588,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.2.1.txt"")",101,101.0,101,101.0,,101,101,,,101.0,101.0,101.0
Number of Syllables in Document,589,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.2.2.txt"")",47,47.0,47,47.0,,47,47,,,47.0,47.0,47.0
Number of Syllables in Document,590,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.3-Final_map_review_analysis_(tract_map)..txt"")",11,11.0,11,11.0,,11,11,,,11.0,11.0,11.0
Number of Syllables in Document,591,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.3.1.txt"")",104,104.0,104,104.0,,104,104,,,104.0,104.0,104.0
Number of Syllables in Document,592,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.3.2.txt"")",80,80.0,80,80.0,,80,80,,,80.0,80.0,80.0
Number of Syllables in Document,593,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.4-Tentative_parcel_map_initial_review..txt"")",63,63.0,63,63.0,,63,63,,,63.0,63.0,63.0
Number of Syllables in Document,594,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.5-Tentative_parcel_map_revisions..txt"")",242,242.0,242,242.0,,242,242,,,242.0,242.0,242.0
Number of Syllables in Document,595,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.6-Final_map_review_analysis_(parcel_map)..txt"")",12,12.0,12,12.0,,12,12,,,12.0,12.0,12.0
Number of Syllables in Document,596,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.6.1.txt"")",94,94.0,94,94.0,,94,94,,,94.0,94.0,94.0
Number of Syllables in Document,597,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.6.2.txt"")",81,81.0,81,81.0,,81,81,,,81.0,81.0,81.0
Number of Syllables in Document,598,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.7-Miscellaneous_fees..txt"")",482,482.0,482,482.0,,482,482,,,482.0,482.0,482.0
Number of Syllables in Document,599,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8-Environmental_document_reviews..txt"")",11,11.0,11,11.0,,11,11,,,11.0,11.0,11.0
Number of Syllables in Document,600,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.1.txt"")",122,122.0,122,122.0,,122,122,,,122.0,122.0,122.0
Number of Syllables in Document,601,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.2.txt"")",107,107.0,107,107.0,,107,107,,,107.0,107.0,107.0
Number of Syllables in Document,602,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.3.txt"")",59,59.0,59,59.0,,59,59,,,59.0,59.0,59.0
Number of Syllables in Document,603,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.4.txt"")",74,74.0,74,74.0,,74,74,,,74.0,74.0,74.0
Number of Syllables in Document,604,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.5.txt"")",81,81.0,81,81.0,,81,81,,,81.0,81.0,81.0
Number of Syllables in Document,605,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.6.txt"")",54,54.0,54,54.0,,54,54,,,54.0,54.0,54.0
Number of Syllables in Document,606,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.8.7.txt"")",116,116.0,116,116.0,,116,116,,,116.0,116.0,116.0
Number of Syllables in Document,607,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-328.9-Oak_tree_permit_fees..txt"")",646,646.0,646,646.0,,646,646,,,646.0,646.0,646.0
Number of Syllables in Document,608,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3312.2-Fire_Hose..txt"")",113,113.0,113,113.0,,113,113,,,113.0,113.0,113.0
Number of Syllables in Document,609,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3501.3-Restricted_Areas..txt"")",124,124.0,124,124.0,,124,124,,,124.0,124.0,124.0
Number of Syllables in Document,610,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3505.9-Backflash_Prevention..txt"")",68,68.0,68,68.0,,68,68,,,68.0,68.0,68.0
Number of Syllables in Document,611,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2-Standpipes..txt"")",106,106.0,106,106.0,,106,106,,,106.0,106.0,106.0
Number of Syllables in Document,612,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2-Floats..txt"")",42,42.0,42,42.0,,42,42,,,42.0,42.0,42.0
Number of Syllables in Document,613,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-3604.2.2.1-Hose_Stations..txt"")",175,175.0,175,175.0,,175,175,,,175.0,175.0,175.0
Number of Syllables in Document,614,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.4-Fire_Safety_Officers_and_Advisors..txt"")",119,119.0,119,119.0,,119,119,,,119.0,119.0,119.0
Number of Syllables in Document,615,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-403.5-Ground_Seats..txt"")",149,149.0,149,149.0,,149,149,,,149.0,149.0,149.0
Number of Syllables in Document,616,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2-Fire_Safety_Plans..txt"")",76,76.0,76,76.0,,76,76,,,76.0,76.0,76.0
Number of Syllables in Document,617,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-404.3.2.1-Implementation..txt"")",49,49.0,49,49.0,,49,49,,,49.0,49.0,49.0
Number of Syllables in Document,618,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-405.10-Fire_Drill..txt"")",125,125.0,125,125.0,,125,125,,,125.0,125.0,125.0
Number of Syllables in Document,619,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.2.2.1-Emergency_Notification..txt"")",96,96.0,96,96.0,,96,96,,,96.0,96.0,96.0
Number of Syllables in Document,620,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-408.7.5-Emergency_Plan..txt"")",127,127.0,127,127.0,,127,127,,,127.0,127.0,127.0
Number of Syllables in Document,621,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4801.3-Definitions..txt"")",132,132.0,132,132.0,,132,132,,,132.0,132.0,132.0
Number of Syllables in Document,622,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.2-Additional_Permits..txt"")",65,65.0,65,65.0,,65,65,,,65.0,65.0,65.0
Number of Syllables in Document,623,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4803.4-Permit_fees..txt"")",222,222.0,222,222.0,,222,222,,,222.0,222.0,222.0
Number of Syllables in Document,624,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4811.9-Fire_Department_Access..txt"")",62,62.0,62,62.0,,62,62,,,62.0,62.0,62.0
Number of Syllables in Document,625,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4902.1-General..txt"")",383,383.0,383,383.0,,383,383,,,383.0,383.0,383.0
Number of Syllables in Document,626,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4905.2-Construction_Methods_and_Requirements_Within_Established_Limits..txt"")",134,134.0,134,134.0,,134,134,,,134.0,134.0,134.0
Number of Syllables in Document,627,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4907.1-General..txt"")",152,152.0,152,152.0,,152,152,,,152.0,152.0,152.0
Number of Syllables in Document,628,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908-FUEL_MODIFICATION.txt"")",8,8.0,8,8.0,,8,8,,,8.0,8.0,8.0
Number of Syllables in Document,629,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1-Fuel_modification_plan_in_fire_hazard_severity_zones..txt"")",654,654.0,654,654.0,,654,654,,,654.0,654.0,654.0
Number of Syllables in Document,630,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.1-Plan_modification..txt"")",116,116.0,116,116.0,,116,116,,,116.0,116.0,116.0
Number of Syllables in Document,631,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_32-FIRE_CODE*-4908.1.2-Penalties..txt"")",140,140.0,140,140.0,,140,140,,,140.0,140.0,140.0
